;;;;;;;;
;;;;;;;;
;;;;;;;;
Name;#1;#2;#3;#4;#5;#6;#7;#8
473;4,26025E-03;4,06592E-03;7,17978E-03;9,23185E-03;1,21203E-02;1,00639E-02;1,06677E-02;1,04273E-02
474;3,83045E-03;3,66009E-03;6,07015E-03;7,94215E-03;1,08596E-02;8,90837E-03;8,95104E-03;9,78689E-03
475;3,42255E-03;3,15609E-03;5,54974E-03;7,05606E-03;9,40440E-03;7,88221E-03;8,19677E-03;8,26256E-03
476;3,11876E-03;2,73273E-03;4,70489E-03;5,91875E-03;8,12401E-03;6,80895E-03;7,09358E-03;7,20784E-03
477;2,67501E-03;2,41611E-03;4,16949E-03;5,57225E-03;7,48896E-03;6,12052E-03;6,09129E-03;6,27867E-03
478;2,23669E-03;2,08926E-03;3,71057E-03;4,55833E-03;6,45476E-03;5,35931E-03;5,47205E-03;5,49232E-03
479;2,04639E-03;1,92034E-03;3,23695E-03;4,25469E-03;5,59145E-03;4,35543E-03;4,56456E-03;4,99836E-03
480;1,78504E-03;1,65358E-03;2,83378E-03;3,72645E-03;5,09017E-03;4,15988E-03;4,23673E-03;4,43004E-03
481;1,67330E-03;1,51647E-03;2,58520E-03;3,24777E-03;4,33406E-03;3,60239E-03;3,77831E-03;3,78815E-03
482;1,42016E-03;1,22907E-03;2,20745E-03;2,89730E-03;3,73205E-03;3,06366E-03;3,27252E-03;3,37996E-03
483;1,24012E-03;1,05554E-03;1,92704E-03;2,38582E-03;3,33468E-03;2,68353E-03;2,80266E-03;2,90435E-03
484;1,08794E-03;9,59159E-04;1,70219E-03;2,15920E-03;2,85881E-03;2,40342E-03;2,39966E-03;2,33705E-03
485;8,70960E-04;8,32635E-04;1,42127E-03;1,76615E-03;2,50028E-03;1,89386E-03;1,96414E-03;2,23764E-03
486;7,80646E-04;7,08302E-04;1,21660E-03;1,69087E-03;2,21827E-03;1,80111E-03;1,84715E-03;1,91167E-03
487;6,63918E-04;6,27348E-04;1,02082E-03;1,37000E-03;1,83823E-03;1,50423E-03;1,56305E-03;1,64680E-03
488;5,58400E-04;5,58557E-04;9,57698E-04;1,14342E-03;1,54994E-03;1,43616E-03;1,34699E-03;1,39502E-03
489;5,35029E-04;4,87152E-04;8,05192E-04;1,10600E-03;1,49984E-03;1,20331E-03;1,23067E-03;1,36311E-03
490;4,76174E-04;4,29524E-04;7,09664E-04;9,54766E-04;1,28197E-03;1,03959E-03;1,09077E-03;1,08386E-03
491;4,27373E-04;3,94134E-04;6,70783E-04;8,40591E-04;1,06779E-03;9,28325E-04;9,78385E-04;9,72344E-04
492;3,60970E-04;3,48132E-04;5,33290E-04;7,75865E-04;9,61365E-04;8,29346E-04;9,17277E-04;9,31049E-04
493;3,07347E-04;3,14847E-04;5,37601E-04;7,10424E-04;9,53711E-04;7,41111E-04;7,82839E-04;8,70612E-04
494;3,03937E-04;2,93556E-04;5,10342E-04;5,98349E-04;8,42826E-04;7,02422E-04;7,43079E-04;7,45447E-04
495;2,64638E-04;2,64562E-04;4,32320E-04;5,95242E-04;7,99281E-04;6,20154E-04;6,95824E-04;6,79158E-04
496;2,71251E-04;2,20723E-04;4,09697E-04;5,24826E-04;7,31822E-04;5,78220E-04;6,39619E-04;6,60692E-04
497;2,29232E-04;2,32308E-04;3,85858E-04;5,07786E-04;7,29290E-04;5,39812E-04;5,76562E-04;6,04185E-04
498;2,27571E-04;1,93021E-04;3,40950E-04;4,55116E-04;6,07258E-04;5,44041E-04;5,29735E-04;5,41062E-04
499;1,97673E-04;1,79040E-04;3,12450E-04;4,25062E-04;6,28102E-04;4,93156E-04;4,48469E-04;5,08176E-04
500;1,81976E-04;1,70970E-04;2,90377E-04;3,97835E-04;5,57707E-04;4,68643E-04;4,72339E-04;4,56571E-04
501;1,79316E-04;1,74061E-04;2,86546E-04;3,91708E-04;5,36041E-04;4,21458E-04;4,38487E-04;4,81913E-04
502;1,62090E-04;1,52921E-04;3,14608E-04;3,79083E-04;5,20667E-04;4,27429E-04;4,37025E-04;4,94626E-04
503;1,63083E-04;1,52196E-04;2,63032E-04;3,92926E-04;5,26280E-04;4,44207E-04;4,64988E-04;4,16941E-04
504;1,68172E-04;1,48363E-04;2,98439E-04;3,77626E-04;5,05270E-04;4,44948E-04;4,13465E-04;4,65338E-04
505;1,79529E-04;1,55033E-04;2,73532E-04;3,75373E-04;5,17047E-04;4,21842E-04;4,14619E-04;4,55404E-04
506;1,66228E-04;1,58068E-04;2,64831E-04;3,65703E-04;4,82859E-04;4,30948E-04;4,07262E-04;4,31745E-04
507;1,74983E-04;1,53626E-04;2,87677E-04;3,86919E-04;5,18182E-04;3,88822E-04;4,30490E-04;4,67463E-04
508;1,58661E-04;1,46432E-04;2,70120E-04;3,64381E-04;4,95863E-04;4,03655E-04;4,29795E-04;4,36506E-04
509;1,56410E-04;1,37609E-04;2,79960E-04;3,66780E-04;4,67882E-04;3,75889E-04;4,08637E-04;4,42099E-04
510;1,68811E-04;1,50848E-04;2,62150E-04;3,56277E-04;4,68270E-04;3,79822E-04;4,01556E-04;4,19227E-04
511;1,58614E-04;1,45228E-04;2,71235E-04;3,42640E-04;4,86550E-04;3,96067E-04;3,93440E-04;4,25271E-04
512;1,54885E-04;1,40226E-04;2,61067E-04;3,37970E-04;4,67634E-04;3,80372E-04;3,99372E-04;4,19095E-04
513;1,52599E-04;1,46492E-04;2,74219E-04;3,50081E-04;4,77887E-04;3,95924E-04;3,98697E-04;3,95176E-04
514;1,54604E-04;1,36498E-04;2,47013E-04;3,37757E-04;4,55325E-04;3,71348E-04;3,79334E-04;4,07243E-04
515;1,49184E-04;1,24694E-04;2,36829E-04;3,15919E-04;4,56251E-04;3,55743E-04;3,82606E-04;3,95588E-04
516;1,43323E-04;1,36773E-04;2,38848E-04;3,08144E-04;4,46922E-04;3,50234E-04;3,65553E-04;3,98823E-04
517;1,39710E-04;1,32710E-04;2,35587E-04;3,09796E-04;4,39333E-04;3,41207E-04;3,54951E-04;3,85124E-04
518;1,39426E-04;1,29290E-04;2,24719E-04;3,09224E-04;4,38547E-04;3,42792E-04;3,42727E-04;3,64436E-04
519;1,40439E-04;1,27039E-04;2,20186E-04;2,87938E-04;4,12446E-04;3,33791E-04;3,38997E-04;3,65056E-04
520;1,27730E-04;1,17361E-04;2,14825E-04;2,99293E-04;4,11074E-04;3,21825E-04;3,46402E-04;3,56815E-04
521;1,40858E-04;1,18450E-04;2,15707E-04;2,89482E-04;3,94814E-04;3,25286E-04;3,27598E-04;3,33884E-04
522;1,28083E-04;1,16173E-04;2,08850E-04;2,81919E-04;3,77019E-04;3,05777E-04;3,24236E-04;3,35319E-04
523;1,25208E-04;1,13699E-04;2,01622E-04;2,65683E-04;3,67249E-04;3,04140E-04;2,91606E-04;3,25073E-04
524;1,27040E-04;1,09931E-04;1,99982E-04;2,54209E-04;3,63513E-04;2,88581E-04;2,97143E-04;3,09162E-04
525;1,19709E-04;1,04903E-04;1,76276E-04;2,53252E-04;3,59285E-04;2,80060E-04;2,97792E-04;2,98826E-04
526;1,10811E-04;1,01875E-04;1,82531E-04;2,48495E-04;3,49459E-04;2,70724E-04;2,77237E-04;2,94536E-04
527;1,08229E-04;1,02430E-04;1,75723E-04;2,39912E-04;3,30127E-04;2,56668E-04;2,77930E-04;2,91431E-04
528;1,04479E-04;9,21453E-05;1,72305E-04;2,26235E-04;3,14718E-04;2,47464E-04;2,72680E-04;2,68740E-04
529;1,01695E-04;8,93883E-05;1,63651E-04;2,20196E-04;3,03225E-04;2,48194E-04;2,56992E-04;2,67302E-04
530;9,50138E-05;8,41052E-05;1,57260E-04;2,10061E-04;3,02951E-04;2,35468E-04;2,45889E-04;2,50189E-04
531;9,25268E-05;8,36500E-05;1,48079E-04;1,99043E-04;2,74983E-04;2,27369E-04;2,24762E-04;2,39698E-04
532;8,67388E-05;8,05435E-05;1,49229E-04;2,02002E-04;2,75103E-04;2,22987E-04;2,28967E-04;2,37221E-04
533;8,88815E-05;7,47884E-05;1,44210E-04;1,91003E-04;2,62772E-04;2,03701E-04;2,08699E-04;2,23145E-04
534;8,67257E-05;7,48375E-05;1,37631E-04;1,81313E-04;2,62252E-04;2,02865E-04;2,02536E-04;2,21018E-04
535;7,90556E-05;7,13534E-05;1,32035E-04;1,70111E-04;2,43920E-04;1,93691E-04;2,01855E-04;2,09945E-04
536;7,98230E-05;6,85916E-05;1,27592E-04;1,68763E-04;2,29403E-04;1,85933E-04;1,88525E-04;1,96677E-04
537;7,37695E-05;6,78563E-05;1,20944E-04;1,68594E-04;2,27474E-04;1,81827E-04;1,85649E-04;1,90398E-04
538;6,86245E-05;6,54149E-05;1,13792E-04;1,51028E-04;2,09618E-04;1,65794E-04;1,74964E-04;1,86834E-04
539;7,04403E-05;6,04267E-05;1,14153E-04;1,48559E-04;2,00146E-04;1,68767E-04;1,67343E-04;1,76479E-04
540;6,68893E-05;6,00609E-05;1,06023E-04;1,42357E-04;1,98135E-04;1,55320E-04;1,64673E-04;1,72796E-04
541;6,24679E-05;5,60933E-05;9,99431E-05;1,36417E-04;1,88332E-04;1,50680E-04;1,58949E-04;1,63732E-04
542;5,75210E-05;5,17972E-05;9,46939E-05;1,29148E-04;1,77638E-04;1,40309E-04;1,51228E-04;1,57758E-04
543;5,58186E-05;5,22067E-05;9,39592E-05;1,25825E-04;1,67849E-04;1,42436E-04;1,43861E-04;1,49331E-04
544;5,55978E-05;4,79382E-05;8,75265E-05;1,21028E-04;1,64384E-04;1,28237E-04;1,33554E-04;1,44344E-04
545;5,14267E-05;4,78670E-05;8,09341E-05;1,14993E-04;1,59076E-04;1,26011E-04;1,32159E-04;1,35001E-04
546;5,18386E-05;4,48039E-05;8,09568E-05;1,05453E-04;1,50987E-04;1,19835E-04;1,26400E-04;1,31472E-04
547;5,06367E-05;4,28425E-05;7,57517E-05;1,05315E-04;1,44230E-04;1,14909E-04;1,18905E-04;1,25664E-04
548;4,46859E-05;4,11469E-05;7,50530E-05;9,91857E-05;1,38562E-04;1,13585E-04;1,17322E-04;1,21227E-04
549;4,35909E-05;4,06219E-05;7,12366E-05;9,50709E-05;1,30693E-04;1,06636E-04;1,10853E-04;1,16529E-04
550;4,04375E-05;3,74780E-05;6,67761E-05;8,96490E-05;1,26197E-04;9,76628E-05;1,05014E-04;1,09055E-04
551;4,05687E-05;3,66075E-05;6,67664E-05;8,64347E-05;1,20247E-04;9,55593E-05;9,90294E-05;1,05244E-04
552;3,97827E-05;3,43412E-05;6,25057E-05;8,05919E-05;1,11404E-04;9,22963E-05;9,63511E-05;9,79558E-05
553;3,61392E-05;3,36583E-05;5,74869E-05;8,08946E-05;1,10200E-04;8,80717E-05;9,33626E-05;9,40279E-05
554;3,52138E-05;3,08314E-05;5,49337E-05;7,50065E-05;1,07308E-04;8,16067E-05;8,59410E-05;8,96646E-05
555;3,36612E-05;2,98092E-05;5,24215E-05;7,08005E-05;9,72962E-05;8,04504E-05;8,33439E-05;8,73157E-05
556;3,09740E-05;2,93428E-05;5,18912E-05;6,71588E-05;9,56335E-05;7,59135E-05;7,84879E-05;8,50185E-05
557;2,97223E-05;2,78496E-05;4,92762E-05;6,46457E-05;9,07455E-05;7,69921E-05;7,60211E-05;7,70383E-05
558;2,75785E-05;2,60642E-05;4,55981E-05;6,19150E-05;8,67876E-05;7,02551E-05;7,26180E-05;7,65598E-05
559;2,83296E-05;2,47069E-05;4,44883E-05;5,79666E-05;8,37267E-05;6,73092E-05;6,96254E-05;7,23915E-05
560;2,68002E-05;2,35575E-05;4,31219E-05;5,68505E-05;7,76297E-05;6,28292E-05;6,39047E-05;6,99496E-05
561;2,49286E-05;2,24839E-05;4,24736E-05;5,18689E-05;7,50892E-05;5,99362E-05;6,14622E-05;6,59811E-05
562;2,35599E-05;2,11703E-05;3,87271E-05;5,38979E-05;7,21506E-05;5,87138E-05;6,08376E-05;6,20095E-05
563;2,23007E-05;2,05407E-05;3,78593E-05;5,05139E-05;6,88388E-05;5,52558E-05;5,78393E-05;5,99056E-05
564;2,13907E-05;1,93612E-05;3,61072E-05;4,78686E-05;6,42534E-05;5,11082E-05;5,33384E-05;5,65736E-05
565;2,05316E-05;1,90048E-05;3,35544E-05;4,43629E-05;6,09014E-05;5,08408E-05;5,31948E-05;5,30176E-05
566;1,94727E-05;1,80332E-05;3,20791E-05;4,23601E-05;5,86723E-05;4,90437E-05;4,88436E-05;5,22055E-05
567;1,87252E-05;1,65933E-05;3,18525E-05;4,16304E-05;5,81726E-05;4,53871E-05;4,84516E-05;5,01890E-05
568;1,82637E-05;1,61098E-05;2,93610E-05;3,88304E-05;5,30817E-05;4,27972E-05;4,34735E-05;4,54134E-05
569;1,65579E-05;1,57973E-05;2,75641E-05;3,72045E-05;5,11487E-05;4,14688E-05;4,30838E-05;4,37337E-05
570;1,65382E-05;1,51752E-05;2,64692E-05;3,55826E-05;4,94389E-05;3,93258E-05;3,95931E-05;4,15777E-05
571;1,53842E-05;1,43068E-05;2,53641E-05;3,30880E-05;4,73370E-05;3,76702E-05;3,78688E-05;4,02733E-05
572;1,47134E-05;1,34115E-05;2,41164E-05;3,26949E-05;4,47853E-05;3,43738E-05;3,70758E-05;3,86424E-05
573;1,43382E-05;1,26836E-05;2,38220E-05;3,04260E-05;4,23549E-05;3,54618E-05;3,52133E-05;3,72956E-05
574;1,32795E-05;1,20274E-05;2,13136E-05;2,92372E-05;3,97947E-05;3,24234E-05;3,36392E-05;3,47826E-05
575;1,27117E-05;1,16270E-05;2,06848E-05;2,69322E-05;3,79015E-05;3,06340E-05;3,14664E-05;3,26303E-05
576;1,23058E-05;1,14706E-05;1,94811E-05;2,63332E-05;3,61586E-05;2,97034E-05;2,99844E-05;3,13151E-05
577;1,17908E-05;1,08146E-05;1,82759E-05;2,45482E-05;3,46967E-05;2,75911E-05;2,84958E-05;2,95659E-05
578;1,10361E-05;1,02789E-05;1,82326E-05;2,35242E-05;3,28011E-05;2,64016E-05;2,81837E-05;2,84065E-05
579;1,09185E-05;9,52377E-06;1,67443E-05;2,24730E-05;3,20980E-05;2,56836E-05;2,58531E-05;2,78303E-05
580;1,01668E-05;9,13564E-06;1,65978E-05;2,19856E-05;3,07229E-05;2,47803E-05;2,45506E-05;2,63164E-05
581;9,50973E-06;8,42902E-06;1,54436E-05;2,05699E-05;2,85743E-05;2,29976E-05;2,30665E-05;2,54878E-05
582;8,90450E-06;8,22478E-06;1,48520E-05;1,97439E-05;2,76364E-05;2,20914E-05;2,24557E-05;2,40453E-05
583;8,78328E-06;8,12473E-06;1,43443E-05;1,86771E-05;2,59927E-05;2,09725E-05;2,16846E-05;2,25549E-05
584;8,29637E-06;7,47201E-06;1,38019E-05;1,73712E-05;2,46995E-05;1,96763E-05;2,04897E-05;2,17805E-05
585;7,91914E-06;7,19591E-06;1,28959E-05;1,66029E-05;2,34352E-05;1,91405E-05;1,97615E-05;2,00979E-05
586;7,58235E-06;6,84655E-06;1,20347E-05;1,62490E-05;2,18651E-05;1,72963E-05;1,80128E-05;1,93166E-05
587;7,32646E-06;6,72909E-06;1,11468E-05;1,53772E-05;2,13022E-05;1,67117E-05;1,76164E-05;1,87707E-05
588;6,71155E-06;6,48220E-06;1,10993E-05;1,48139E-05;1,95832E-05;1,66828E-05;1,66018E-05;1,71457E-05
589;6,57329E-06;5,83105E-06;1,07757E-05;1,37238E-05;1,89009E-05;1,60514E-05;1,58592E-05;1,69503E-05
590;6,18830E-06;5,62282E-06;1,04131E-05;1,34862E-05;1,84935E-05;1,51856E-05;1,54724E-05;1,60975E-05
591;6,28094E-06;5,25099E-06;9,39883E-06;1,28103E-05;1,74683E-05;1,40750E-05;1,41667E-05;1,51284E-05
592;5,64004E-06;5,07530E-06;9,42970E-06;1,23721E-05;1,67587E-05;1,34130E-05;1,40393E-05;1,44555E-05
593;5,54425E-06;4,97133E-06;8,72952E-06;1,15401E-05;1,62720E-05;1,28033E-05;1,31137E-05;1,42838E-05
594;5,37127E-06;4,77353E-06;8,42761E-06;1,11249E-05;1,52282E-05;1,28247E-05;1,30307E-05;1,31529E-05
595;5,25223E-06;4,44730E-06;8,09990E-06;1,04433E-05;1,44686E-05;1,17880E-05;1,26278E-05;1,26336E-05
596;4,85086E-06;4,31408E-06;7,45419E-06;1,03913E-05;1,40343E-05;1,14699E-05;1,17412E-05;1,19783E-05
597;4,62158E-06;4,13204E-06;7,60893E-06;9,53647E-06;1,34457E-05;1,12565E-05;1,10777E-05;1,17296E-05
598;4,62784E-06;4,01931E-06;7,32322E-06;9,52598E-06;1,25701E-05;1,06397E-05;1,10156E-05;1,11758E-05
599;4,29072E-06;3,91979E-06;7,01293E-06;9,31408E-06;1,24126E-05;1,02102E-05;1,04943E-05;1,08322E-05
600;4,37215E-06;3,79218E-06;6,78438E-06;8,78316E-06;1,17616E-05;9,83319E-06;1,00885E-05;1,04014E-05
601;4,36820E-06;3,84418E-06;6,89158E-06;8,92351E-06;1,16163E-05;9,90138E-06;1,02253E-05;1,04339E-05
602;4,41735E-06;3,96750E-06;7,12138E-06;9,05789E-06;1,19001E-05;9,93673E-06;1,01922E-05;1,05819E-05
603;4,67214E-06;4,00828E-06;7,19248E-06;9,34532E-06;1,21529E-05;1,01254E-05;1,02090E-05;1,06203E-05
604;4,74396E-06;3,99500E-06;7,42536E-06;9,64912E-06;1,22347E-05;1,05079E-05;1,04810E-05;1,09652E-05
605;4,81470E-06;4,18413E-06;7,42508E-06;9,59479E-06;1,24873E-05;1,07069E-05;1,07993E-05;1,11239E-05
606;4,99517E-06;4,28987E-06;7,90883E-06;9,83160E-06;1,26261E-05;1,09526E-05;1,09776E-05;1,14287E-05
607;5,22695E-06;4,30457E-06;8,07628E-06;1,02440E-05;1,29776E-05;1,11650E-05;1,14699E-05;1,18145E-05
608;5,34824E-06;4,59074E-06;8,43906E-06;1,07192E-05;1,33382E-05;1,15618E-05;1,15478E-05;1,22719E-05
609;5,74883E-06;4,73918E-06;8,46787E-06;1,11730E-05;1,33092E-05;1,19551E-05;1,21264E-05;1,23511E-05
610;5,92505E-06;4,99648E-06;9,24159E-06;1,15348E-05;1,38275E-05;1,23972E-05;1,25297E-05;1,30740E-05
611;6,26435E-06;5,24805E-06;9,46226E-06;1,18106E-05;1,44854E-05;1,29991E-05;1,34812E-05;1,36360E-05
612;6,63771E-06;5,56735E-06;1,03054E-05;1,24326E-05;1,47708E-05;1,36022E-05;1,37104E-05;1,43210E-05
613;7,13720E-06;5,84962E-06;1,07344E-05;1,34540E-05;1,65153E-05;1,43442E-05;1,47189E-05;1,52199E-05
614;7,70190E-06;6,31209E-06;1,14712E-05;1,37722E-05;1,71605E-05;1,52781E-05;1,55868E-05;1,60159E-05
615;8,08434E-06;6,55347E-06;1,19353E-05;1,51229E-05;1,81398E-05;1,61485E-05;1,68962E-05;1,70640E-05
616;8,78394E-06;7,05258E-06;1,28191E-05;1,60845E-05;1,93194E-05;1,75407E-05;1,76119E-05;1,76729E-05
617;9,29753E-06;7,77388E-06;1,41564E-05;1,71645E-05;2,03694E-05;1,86715E-05;1,87899E-05;1,92840E-05
618;1,03426E-05;8,25625E-06;1,53270E-05;1,89715E-05;2,12385E-05;1,97800E-05;2,04436E-05;2,02330E-05
619;1,11545E-05;8,97043E-06;1,63529E-05;1,99907E-05;2,29061E-05;2,14625E-05;2,18616E-05;2,22075E-05
620;1,19073E-05;9,64777E-06;1,78217E-05;2,15478E-05;2,49259E-05;2,30900E-05;2,36347E-05;2,40040E-05
621;1,30594E-05;1,05253E-05;1,93205E-05;2,33719E-05;2,63995E-05;2,45936E-05;2,50082E-05;2,55883E-05
622;1,42042E-05;1,11927E-05;2,06300E-05;2,50218E-05;2,84361E-05;2,71559E-05;2,71821E-05;2,79860E-05
623;1,56600E-05;1,23315E-05;2,26275E-05;2,70199E-05;3,08333E-05;2,92453E-05;2,95928E-05;2,95631E-05
624;1,69305E-05;1,33022E-05;2,43148E-05;2,95346E-05;3,27809E-05;3,17160E-05;3,15137E-05;3,17774E-05
625;1,82563E-05;1,44310E-05;2,65434E-05;3,13603E-05;3,54537E-05;3,36464E-05;3,43773E-05;3,39947E-05
626;1,95645E-05;1,56999E-05;2,80291E-05;3,38203E-05;3,75934E-05;3,65380E-05;3,64363E-05;3,67164E-05
627;2,03639E-05;1,61382E-05;3,01872E-05;3,56914E-05;3,99966E-05;3,83865E-05;3,80945E-05;3,88112E-05
628;2,14376E-05;1,66145E-05;3,07789E-05;3,75382E-05;4,05860E-05;3,96866E-05;3,96610E-05;4,07908E-05
629;2,12244E-05;1,69176E-05;3,15691E-05;3,73285E-05;4,20642E-05;4,02282E-05;4,09037E-05;4,12408E-05
630;2,12089E-05;1,64465E-05;3,06516E-05;3,70645E-05;4,15309E-05;4,03554E-05;4,02707E-05;4,02701E-05
631;2,07605E-05;1,62080E-05;3,04049E-05;3,63818E-05;4,09644E-05;3,88235E-05;3,90592E-05;3,99846E-05
632;2,00671E-05;1,55848E-05;2,91384E-05;3,51562E-05;3,96384E-05;3,84540E-05;3,81339E-05;3,79457E-05
633;1,93440E-05;1,55597E-05;2,89330E-05;3,45522E-05;3,79016E-05;3,76124E-05;3,72491E-05;3,69718E-05
634;1,94306E-05;1,50729E-05;2,81890E-05;3,39401E-05;3,81312E-05;3,66733E-05;3,68178E-05;3,70294E-05
635;1,94164E-05;1,51664E-05;2,86062E-05;3,40179E-05;3,83771E-05;3,64063E-05;3,64902E-05;3,72420E-05
636;2,00956E-05;1,57754E-05;2,92122E-05;3,48096E-05;3,89071E-05;3,75819E-05;3,81615E-05;3,79687E-05
637;2,11520E-05;1,63306E-05;3,04757E-05;3,63692E-05;3,95640E-05;3,91097E-05;3,85780E-05;3,97512E-05
638;2,19485E-05;1,72783E-05;3,14423E-05;3,79635E-05;4,22801E-05;4,12930E-05;4,13664E-05;4,15961E-05
639;2,34939E-05;1,84350E-05;3,39834E-05;4,04972E-05;4,54243E-05;4,29921E-05;4,39860E-05;4,43175E-05
640;2,56387E-05;1,97848E-05;3,68877E-05;4,33078E-05;4,82667E-05;4,64140E-05;4,66208E-05;4,76682E-05
641;2,74959E-05;2,16092E-05;3,96426E-05;4,73084E-05;5,15887E-05;5,08397E-05;5,06892E-05;5,10778E-05
642;3,00282E-05;2,36956E-05;4,29630E-05;5,17299E-05;5,61327E-05;5,51567E-05;5,53000E-05;5,54069E-05
643;3,31400E-05;2,61736E-05;4,76026E-05;5,68920E-05;6,17235E-05;6,02862E-05;6,03716E-05;6,03745E-05
644;3,65752E-05;2,82754E-05;5,25583E-05;6,13363E-05;6,69510E-05;6,59744E-05;6,68861E-05;6,64789E-05
645;4,03140E-05;3,14060E-05;5,77057E-05;6,70458E-05;7,40556E-05;7,19548E-05;7,23812E-05;7,28008E-05
646;4,40497E-05;3,43605E-05;6,23331E-05;7,40586E-05;7,94583E-05;7,84960E-05;7,87119E-05;7,88534E-05
647;4,78192E-05;3,70805E-05;6,83322E-05;7,96753E-05;8,62846E-05;8,65565E-05;8,57993E-05;8,64823E-05
648;5,20987E-05;4,05551E-05;7,39897E-05;8,69630E-05;9,42736E-05;9,28032E-05;9,24626E-05;9,26954E-05
649;5,63202E-05;4,38382E-05;7,92911E-05;9,30995E-05;1,00547E-04;9,93016E-05;1,00910E-04;1,00830E-04
650;6,02240E-05;4,71629E-05;8,54057E-05;1,00885E-04;1,08002E-04;1,06977E-04;1,07589E-04;1,07618E-04
651;6,41903E-05;5,04190E-05;9,02244E-05;1,06502E-04;1,14101E-04;1,13740E-04;1,12863E-04;1,13653E-04
652;6,69233E-05;5,20632E-05;9,43071E-05;1,10132E-04;1,18808E-04;1,17483E-04;1,18267E-04;1,17173E-04
653;6,76970E-05;5,30262E-05;9,47847E-05;1,12015E-04;1,20035E-04;1,19451E-04;1,19883E-04;1,20138E-04
654;6,53674E-05;5,16605E-05;9,36056E-05;1,09112E-04;1,17861E-04;1,17531E-04;1,18312E-04;1,17490E-04
655;6,10650E-05;4,72954E-05;8,63708E-05;1,02644E-04;1,10766E-04;1,09426E-04;1,10157E-04;1,10801E-04
656;5,34300E-05;4,14373E-05;7,71796E-05;9,14000E-05;9,89745E-05;9,89187E-05;9,94070E-05;9,87691E-05
657;4,58068E-05;3,54055E-05;6,63082E-05;7,91894E-05;8,63379E-05;8,41093E-05;8,51322E-05;8,53606E-05
658;3,76348E-05;2,91022E-05;5,51515E-05;6,64968E-05;7,27832E-05;7,14786E-05;7,18714E-05;7,21441E-05
659;3,05701E-05;2,36950E-05;4,50975E-05;5,50236E-05;5,99363E-05;5,91502E-05;5,91416E-05;5,87683E-05
660;2,46984E-05;1,90435E-05;3,68523E-05;4,36651E-05;4,84283E-05;4,82054E-05;4,83890E-05;4,79457E-05
661;2,04505E-05;1,56945E-05;3,03327E-05;3,66340E-05;4,06909E-05;3,89445E-05;3,94674E-05;3,97521E-05
662;1,69365E-05;1,30952E-05;2,51125E-05;2,97887E-05;3,34237E-05;3,29823E-05;3,26315E-05;3,29171E-05
663;1,42557E-05;1,10107E-05;2,08076E-05;2,48859E-05;2,78514E-05;2,72742E-05;2,75034E-05;2,78290E-05
664;1,21345E-05;9,06461E-06;1,75871E-05;2,13470E-05;2,36367E-05;2,28715E-05;2,31104E-05;2,28857E-05
665;1,03361E-05;8,04624E-06;1,50249E-05;1,82596E-05;2,00404E-05;1,93392E-05;1,99035E-05;1,95453E-05
666;8,58170E-06;6,89294E-06;1,28041E-05;1,52170E-05;1,72884E-05;1,70767E-05;1,71880E-05;1,70045E-05
667;7,71410E-06;5,94880E-06;1,10308E-05;1,37025E-05;1,51934E-05;1,43766E-05;1,49237E-05;1,51174E-05
668;6,74019E-06;5,07358E-06;9,37900E-06;1,15727E-05;1,32804E-05;1,25088E-05;1,24987E-05;1,29037E-05
669;5,83961E-06;4,41985E-06;8,37119E-06;9,95545E-06;1,14892E-05;1,09000E-05;1,06981E-05;1,08893E-05
670;5,08756E-06;3,87349E-06;7,28679E-06;8,47854E-06;9,84725E-06;9,46096E-06;9,49525E-06;9,58196E-06
671;4,36791E-06;3,42287E-06;6,32568E-06;7,43926E-06;8,83741E-06;8,30896E-06;8,26833E-06;8,32624E-06
672;3,75916E-06;3,06119E-06;5,40906E-06;6,56759E-06;7,82477E-06;7,13617E-06;7,36831E-06;7,24779E-06
673;3,39361E-06;2,67153E-06;4,96798E-06;5,41146E-06;6,88829E-06;6,31707E-06;6,38682E-06;6,68730E-06
674;3,08561E-06;2,27201E-06;4,32105E-06;5,22763E-06;6,36049E-06;5,64640E-06;5,96694E-06;5,77451E-06
675;2,79184E-06;2,11300E-06;3,86286E-06;4,54914E-06;5,62954E-06;5,12438E-06;5,17534E-06;5,22779E-06
676;2,83232E-06;2,03176E-06;3,45817E-06;4,32049E-06;5,00604E-06;4,55404E-06;4,70665E-06;5,03984E-06
677;2,53205E-06;1,92788E-06;3,29584E-06;3,83248E-06;5,11528E-06;4,75124E-06;4,58392E-06;4,52768E-06
678;2,60259E-06;1,85516E-06;3,26171E-06;3,86694E-06;4,46954E-06;4,16486E-06;4,21057E-06;4,51906E-06
679;2,52929E-06;1,74655E-06;3,05710E-06;3,43805E-06;4,18533E-06;3,88809E-06;4,17333E-06;4,03352E-06
680;2,52349E-06;1,85267E-06;2,93181E-06;3,48329E-06;4,25944E-06;4,23499E-06;3,84814E-06;4,09409E-06
681;2,49998E-06;1,80733E-06;2,82970E-06;3,45477E-06;4,24316E-06;3,79863E-06;3,60699E-06;4,00039E-06
682;2,41785E-06;1,84913E-06;2,86367E-06;3,23555E-06;4,05072E-06;3,68867E-06;3,80865E-06;3,94384E-06
683;2,64885E-06;1,87653E-06;2,72961E-06;3,35773E-06;4,08573E-06;3,71022E-06;3,71132E-06;3,97089E-06
